ID,VendorID,CartrigeTypeID,Name,NameLocal,PartNumber,Resourse,ItemsInPack,CartrigeColorID,Added,Updated,Description,MaxWriteOffSpeed,AvgWriteOffSpeed,UserUpdated,LastWriteOffDate,LastWriteOffQuantity,SumQuantity,GoodsNumber,LocalName,ReportName,ShowInNeedToBuy,Barcode,Hidden
2476,13,1,"TASKalfa 4550ci, 4551ci, 5550ci, 5551ci",,TK-8505Y,20000,1,5,10-окт-18,10-окт-18,,,,,,0,0,,Картридж желтый Kyocera: TK-8505Y,Картридж желтый Kyocera: TK-8505Y,ЛОЖЬ,,ЛОЖЬ
2477,13,1,"TASKalfa 4550ci, 4551ci, 5550ci, 5551ci",,TK-8505M,20000,1,4,10-окт-18,10-окт-18,,,,,,0,0,,Картридж пурпурный Kyocera: TK-8505M,Картридж пурпурный Kyocera: TK-8505M,ЛОЖЬ,,ЛОЖЬ
2478,13,5,"TASKalfa 4550ci, 4551ci, 5550ci, 5551ci",,DK-8505,600000,1,1,10-окт-18,10-окт-18,,,,,,0,0,,Фотобарабан цветной Kyocera: DK-8505,Фотобарабан цветной Kyocera: DK-8505,ЛОЖЬ,,ЛОЖЬ
2479,13,9,"TASKalfa 4550ci, 4551ci, 5550ci, 5551ci",,DV-8505C,600000,1,3,10-окт-18,10-окт-18,,,,,,0,0,,Блок переноса изобр. голубой Kyocera: DV-8505C,Блок переноса изобр. голубой Kyocera: DV-8505C,ЛОЖЬ,,ЛОЖЬ
2480,13,9,"TASKalfa 4550ci, 4551ci, 5550ci, 5551ci",,DV-8505Y,600000,1,5,10-окт-18,10-окт-18,,,,,,0,0,,Блок переноса изобр. желтый Kyocera: DV-8505Y,Блок переноса изобр. желтый Kyocera: DV-8505Y,ЛОЖЬ,,ЛОЖЬ
2481,13,9,"TASKalfa 4550ci, 4551ci, 5550ci, 5551ci",,DV-8505M,600000,1,4,10-окт-18,10-окт-18,,,,,,0,0,,Блок переноса изобр. пурпурный Kyocera: DV-8505M,Блок переноса изобр. пурпурный Kyocera: DV-8505M,ЛОЖЬ,,ЛОЖЬ
2482,13,9,"TASKalfa 4550ci, 4551ci, 5550ci, 5551ci",,DV-8505K,600000,1,2,10-окт-18,10-окт-18,,,,,,0,0,,Блок переноса изобр. черный Kyocera: DV-8505K,Блок переноса изобр. черный Kyocera: DV-8505K,ЛОЖЬ,,ЛОЖЬ
2483,13,8,"FS-C8600DN, C8650DN, TASKalfa 4550ci, 4551ci, 5550ci, 5551ci",,FK-8500,600000,1,0,10-окт-18,10-окт-18,,,,,,0,0,,Блок термозакрепления Kyocera: FK-8500,Блок термозакрепления Kyocera: FK-8500,ЛОЖЬ,,ЛОЖЬ
2484,13,1,"TASKalfa 6500i, 6501i, 8000i, 8001i",,TK-6705,70000,1,2,10-окт-18,10-окт-18,,,,,,0,0,,Картридж черный Kyocera: TK-6705,Картридж черный Kyocera: TK-6705,ЛОЖЬ,,ЛОЖЬ
2485,13,6,"TASKalfa 6500i, 6501i, 8000i, 8001i",,WT-861,600000,1,0,10-окт-18,10-окт-18,,,,,,0,0,,Емк. для отраб. Kyocera: WT-861,Емк. для отраб. Kyocera: WT-861,ЛОЖЬ,,ЛОЖЬ
2486,13,5,"TASKalfa 6500i, 8000i",,DK-6705,600000,1,2,10-окт-18,10-окт-18,,,,,,0,0,,Фотобарабан черный Kyocera: DK-6705,Фотобарабан черный Kyocera: DK-6705,ЛОЖЬ,,ЛОЖЬ
2487,13,5,"TASKalfa 6501i, 8001i",,DK-6706,600000,1,2,10-окт-18,10-окт-18,,,,,,0,0,,Фотобарабан черный Kyocera: DK-6706,Фотобарабан черный Kyocera: DK-6706,ЛОЖЬ,,ЛОЖЬ
2488,8,1,"Aficio MP 4000, 4001, 4002AD, 4002SP, 5000, 5001, 5002AD, 5002SP",,842077,30000,1,2,16-янв-19,16-янв-19,Type MP 5002 (4500E),,,,,0,0,,Картридж черный Ricoh: 842077,Картридж черный Ricoh: 842077,ЛОЖЬ,,ЛОЖЬ
2489,8,3,"Aficio MP 4000, 4001, 4002AD, 4002SP, 5000, 5001, 5002AD, 5002SP",,B2969640,320000,1,2,16-янв-19,16-янв-19,,,,,,0,0,,Девелопер черный Ricoh: B2969640,Девелопер черный Ricoh: B2969640,ЛОЖЬ,,ЛОЖЬ
2490,8,5,"Aficio MP 4000, 4001, 4002AD, 4002SP, 5000, 5001, 5002AD, 5002SP",,D0099510,160000,1,2,16-янв-19,16-янв-19,,,,,,0,0,,Фотобарабан черный Ricoh: D0099510,Фотобарабан черный Ricoh: D0099510,ЛОЖЬ,,ЛОЖЬ
2491,6,1,"VersaLink C400DN, C400N, C405DN, C405N",,106R03508,2500,1,2,14-мар-19,14-мар-19,,,,,,0,0,,Картридж черный Xerox: 106R03508,Картридж черный Xerox: 106R03508,ЛОЖЬ,,ЛОЖЬ
2492,6,1,"VersaLink C400DN, C400N, C405DN, C405N",,106R03510,2500,1,3,14-мар-19,14-мар-19,,,,,,0,0,,Картридж голубой Xerox: 106R03510,Картридж голубой Xerox: 106R03510,ЛОЖЬ,,ЛОЖЬ
2493,6,1,"VersaLink C400DN, C400N, C405DN, C405N",,106R03509,2500,1,5,14-мар-19,14-мар-19,,,,,,0,0,,Картридж желтый Xerox: 106R03509,Картридж желтый Xerox: 106R03509,ЛОЖЬ,,ЛОЖЬ
2494,6,1,"VersaLink C400DN, C400N, C405DN, C405N",,106R03511,2500,1,4,14-мар-19,14-мар-19,,,,,,0,0,,Картридж пурпурный Xerox: 106R03511,Картридж пурпурный Xerox: 106R03511,ЛОЖЬ,,ЛОЖЬ
2495,6,1,"VersaLink C400DN, C400N, C405DN, C405N",,106R03520,5000,1,2,14-мар-19,14-мар-19,,,,,,0,0,,Картридж черный Xerox: 106R03520,Картридж черный Xerox: 106R03520,ЛОЖЬ,,ЛОЖЬ
2496,6,1,"VersaLink C400DN, C400N, C405DN, C405N",,106R03522,4800,1,3,14-мар-19,14-мар-19,,,,,,0,0,,Картридж голубой Xerox: 106R03522,Картридж голубой Xerox: 106R03522,ЛОЖЬ,,ЛОЖЬ
2497,6,1,"VersaLink C400DN, C400N, C405DN, C405N",,106R03523,4800,1,4,14-мар-19,14-мар-19,,,,,,0,0,,Картридж пурпурный Xerox: 106R03523,Картридж пурпурный Xerox: 106R03523,ЛОЖЬ,,ЛОЖЬ
2498,6,1,"VersaLink C400DN, C400N, C405DN, C405N",,106R03521,4800,1,5,14-мар-19,14-мар-19,,,,,,0,0,,Картридж желтый Xerox: 106R03521,Картридж желтый Xerox: 106R03521,ЛОЖЬ,,ЛОЖЬ
2499,6,1,"VersaLink C400DN, C400N, C405DN, C405N",,106R03532,10500,1,2,14-мар-19,14-мар-19,,,,,,0,0,,Картридж черный Xerox: 106R03532,Картридж черный Xerox: 106R03532,ЛОЖЬ,,ЛОЖЬ
2500,6,1,"VersaLink C400DN, C400N, C405DN, C405N",,106R03534,8000,1,3,14-мар-19,14-мар-19,,,,,,0,0,,Картридж голубой Xerox: 106R03534,Картридж голубой Xerox: 106R03534,ЛОЖЬ,,ЛОЖЬ
2501,6,1,"VersaLink C400DN, C400N, C405DN, C405N",,106R03535,8000,1,4,14-мар-19,14-мар-19,,,,,,0,0,,Картридж пурпурный Xerox: 106R03535,Картридж пурпурный Xerox: 106R03535,ЛОЖЬ,,ЛОЖЬ
2502,6,1,"VersaLink C400DN, C400N, C405DN, C405N",,106R03533,8000,1,5,14-мар-19,14-мар-19,,,,,,0,0,,Картридж желтый Xerox: 106R03533,Картридж желтый Xerox: 106R03533,ЛОЖЬ,,ЛОЖЬ
2503,6,8,"VersaLink C400DN, C400N, C405DN, C405N",,115R00089,100000,1,0,14-мар-19,14-мар-19,,,,,,0,0,,Блок термозакрепления Xerox: 115R00089,Блок термозакрепления Xerox: 115R00089,ЛОЖЬ,,ЛОЖЬ
2504,6,1,"VersaLink B400DN, B400N, B405DN",,106R03581,5900,1,2,14-мар-19,14-мар-19,,,,,,0,0,,Картридж черный Xerox: 106R03581,Картридж черный Xerox: 106R03581,ЛОЖЬ,,ЛОЖЬ
2505,6,1,"VersaLink B400DN, B400N, B405DN",,106R03583,13900,1,2,14-мар-19,14-мар-19,,,,,,0,0,,Картридж черный Xerox: 106R03583,Картридж черный Xerox: 106R03583,ЛОЖЬ,,ЛОЖЬ
2506,6,1,"VersaLink B400DN, B400N, B405DN",,106R03585,24600,1,2,14-мар-19,14-мар-19,,,,,,0,0,,Картридж черный Xerox: 106R03585,Картридж черный Xerox: 106R03585,ЛОЖЬ,,ЛОЖЬ
2507,6,5,"VersaLink B400DN, B400N, B405DN",,101R00554,65000,1,2,14-мар-19,14-мар-19,,,,,,0,0,,Фотобарабан черный Xerox: 101R00554,Фотобарабан черный Xerox: 101R00554,ЛОЖЬ,,ЛОЖЬ
2508,6,8,"VersaLink B400DN, B400N, B405DN",,115R00120,200000,1,0,14-мар-19,16-июн-19,"Ремкомплект (фьюзер 220В, второй перенос)",,,,,0,0,,Блок термозакрепления Xerox: 115R00120,Блок термозакрепления Xerox: 115R00120,ЛОЖЬ,,ЛОЖЬ
2509,6,1,"VersaLink B600DN, B605S, B605X, B610DN, B615X, B615XL",,106R03941,10300,1,2,14-мар-19,14-мар-19,,,,,,0,0,,Картридж черный Xerox: 106R03941,Картридж черный Xerox: 106R03941,ЛОЖЬ,,ЛОЖЬ
2510,6,1,"VersaLink B600DN, B605S, B605X, B610DN, B615X, B615XL",,106R03943,25900,1,2,14-мар-19,14-мар-19,,,,,,0,0,,Картридж черный Xerox: 106R03943,Картридж черный Xerox: 106R03943,ЛОЖЬ,,ЛОЖЬ
2511,6,1,"VersaLink B600DN, B605S, B605X, B610DN, B615X, B615XL",,106R03945,46700,1,2,14-мар-19,14-мар-19,,,,,,0,0,,Картридж черный Xerox: 106R03945,Картридж черный Xerox: 106R03945,ЛОЖЬ,,ЛОЖЬ
2512,6,5,"VersaLink B600DN, B605S, B605X, B610DN, B615X, B615XL",,101R00582,60000,1,2,14-мар-19,14-мар-19,,,,,,0,0,,Фотобарабан черный Xerox: 101R00582,Фотобарабан черный Xerox: 101R00582,ЛОЖЬ,,ЛОЖЬ
2513,6,1,"VersaLink C7020, C7025, C7030",,106R03745,23600,1,2,14-мар-19,14-мар-19,,,,,,0,0,,Картридж черный Xerox: 106R03745,Картридж черный Xerox: 106R03745,ЛОЖЬ,,ЛОЖЬ
2514,6,1,"VersaLink C7020, C7025, C7030",,106R03746,16500,1,5,14-мар-19,14-мар-19,,,,,,0,0,,Картридж желтый Xerox: 106R03746,Картридж желтый Xerox: 106R03746,ЛОЖЬ,,ЛОЖЬ
2515,6,1,"VersaLink C7020, C7025, C7030",,106R03747,16500,1,4,14-мар-19,14-мар-19,,,,,,0,0,,Картридж пурпурный Xerox: 106R03747,Картридж пурпурный Xerox: 106R03747,ЛОЖЬ,,ЛОЖЬ
2516,6,1,"VersaLink C7020, C7025, C7030",,106R03748,16500,1,3,14-мар-19,14-мар-19,,,,,,0,0,,Картридж голубой Xerox: 106R03748,Картридж голубой Xerox: 106R03748,ЛОЖЬ,,ЛОЖЬ
2517,6,5,"VersaLink C7020, C7025, C7030",,113R00780,87000,1,1,14-мар-19,14-мар-19,"Ресурс зависит от цвета, для которого используется барабан: 109 000 (Черный) / 87 000 (цветные)",,,,,0,0,,Фотобарабан цветной Xerox: 113R00780,Фотобарабан цветной Xerox: 113R00780,ЛОЖЬ,,ЛОЖЬ
2518,6,11,"ColorQube 9201, 9202, 9203, 9301, 9302, 9303",,108R00840,10000,4,2,14-мар-19,15-мар-19,,,,,,0,0,,Твердые чернила черный Xerox: 108R00840,Твердые чернила черный Xerox: 108R00840,ЛОЖЬ,,ЛОЖЬ
2519,6,11,"ColorQube 9201, 9202, 9203, 9301, 9302, 9303",,108R00837,9250,4,3,14-мар-19,15-мар-19,,,,,,0,0,,Твердые чернила голубой Xerox: 108R00837,Твердые чернила голубой Xerox: 108R00837,ЛОЖЬ,,ЛОЖЬ
2520,6,11,"ColorQube 9201, 9202, 9203, 9301, 9302, 9303",,108R00838,9250,4,4,14-мар-19,15-мар-19,,,,,,0,0,,Твердые чернила пурпурный Xerox: 108R00838,Твердые чернила пурпурный Xerox: 108R00838,ЛОЖЬ,,ЛОЖЬ
2521,6,11,"ColorQube 9201, 9202, 9203, 9301, 9302, 9303",,108R00839,9250,4,5,14-мар-19,15-мар-19,,,,,,0,0,,Твердые чернила желтый Xerox: 108R00839,Твердые чернила желтый Xerox: 108R00839,ЛОЖЬ,,ЛОЖЬ
2522,6,6,"ColorQube 9301, 9302, 9303",,108R00989,210000,4,0,14-мар-19,14-мар-19,,,,,,0,0,,Емк. для отраб. Xerox: 108R00989,Емк. для отраб. Xerox: 108R00989,ЛОЖЬ,,ЛОЖЬ
2523,21,2,"ineo+ 3350, 3850",,TNP48K,10000,1,2,15-мар-19,19-мар-19,OEM: A5X01D0,,,,,0,0,,Тонер черный Develop: TNP48K,Тонер черный Develop: TNP48K,ЛОЖЬ,,ЛОЖЬ
2524,21,2,"ineo+ 3350, 3850",,TNP48Y,10000,1,5,15-мар-19,19-мар-19,OEM: A5X02D0,,,,,0,0,,Тонер желтый Develop: TNP48Y,Тонер желтый Develop: TNP48Y,ЛОЖЬ,,ЛОЖЬ
2525,21,2,"ineo+ 3350, 3850",,TNP48M,10000,1,4,15-мар-19,19-мар-19,OEM: A5X03D0,,,,,0,0,,Тонер пурпурный Develop: TNP48M,Тонер пурпурный Develop: TNP48M,ЛОЖЬ,,ЛОЖЬ
2526,21,2,"ineo+ 3350, 3850",,TNP48C,10000,1,3,15-мар-19,19-мар-19,OEM: A5X04D0,,,,,0,0,,Тонер голубой Develop: TNP48C,Тонер голубой Develop: TNP48C,ЛОЖЬ,,ЛОЖЬ
2527,21,5,"ineo+ 3350, 3850",,IUP22 Black,50000,1,2,15-мар-19,19-мар-19,OEM: A3GP11K,,,,,0,0,,Фотобарабан черный Develop: IUP22 Black,Фотобарабан черный Develop: IUP22 Black,ЛОЖЬ,,ЛОЖЬ
2528,21,5,"ineo+ 3350, 3850",,IUP22 Cyan,50000,1,3,15-мар-19,19-мар-19,OEM: A3GP1HK,,,,,0,0,,Фотобарабан голубой Develop: IUP22 Cyan,Фотобарабан голубой Develop: IUP22 Cyan,ЛОЖЬ,,ЛОЖЬ
2529,21,5,"ineo+ 3350, 3850",,IUP22 Magenta,50000,1,4,15-мар-19,19-мар-19,OEM: A3GP1CK,,,,,0,0,,Фотобарабан пурпурный Develop: IUP22 Magenta,Фотобарабан пурпурный Develop: IUP22 Magenta,ЛОЖЬ,4053768189278,ЛОЖЬ
2530,21,5,"ineo+ 3350, 3850",,IUP22 Yellow,50000,1,5,15-мар-19,19-мар-19,OEM: A3GP16K,,,,,0,0,,Фотобарабан желтый Develop: IUP22 Yellow,Фотобарабан желтый Develop: IUP22 Yellow,ЛОЖЬ,4053768189261,ЛОЖЬ
2531,11,6,"ineo+ 3350, 3351, 3850, 3851, bizhub C3350, C3351, C3850, C3851, C3851FS",,WB-P05,36000,1,0,15-мар-19,15-мар-19,OEM: A4Y5WY1,,,,,0,0,,Емк. для отраб. Konica Minolta: WB-P05,Емк. для отраб. Konica Minolta: WB-P05,ЛОЖЬ,4538462008150,ЛОЖЬ
2532,11,9,"bizhub C3350, C3850",,TF-P07 ,120000,1,0,15-мар-19,02-июл-20,OEM: A4Y5WY2,,,,,0,0,,Блок переноса изобр. Konica Minolta: TF-P07 ,Блок переноса изобр. Konica Minolta: TF-P07 ,ЛОЖЬ,4538462008136,ЛОЖЬ
2533,11,8,"bizhub C3350, C3850",,FU-P05,150000,1,0,15-мар-19,02-июл-20,OEM: A4Y5W21,,,,,0,0,,Блок термозакрепления Konica Minolta: FU-P05,Блок термозакрепления Konica Minolta: FU-P05,ЛОЖЬ,0039281059353,ЛОЖЬ
2534,11,5,"bizhub C3350, C3850",,IUP-22 Black,60000,1,2,15-мар-19,19-мар-19,"OEM: A3GP01D
Additional EAN: 0039281059131, 4538462008013",,,,,0,0,,Фотобарабан черный Konica Minolta: IUP-22 Black,Фотобарабан черный Konica Minolta: IUP-22 Black,ЛОЖЬ,4538462008013,ЛОЖЬ
2535,11,5,"bizhub C3350, C3850",,IUP-22 Cyan,60000,1,3,15-мар-19,19-мар-19,OEM: A3GP0HD,,,,,0,0,,Фотобарабан голубой Konica Minolta: IUP-22 Cyan,Фотобарабан голубой Konica Minolta: IUP-22 Cyan,ЛОЖЬ,4538462008006,ЛОЖЬ
2536,11,5,"bizhub C3350, C3850",,IUP-22 Magenta,60000,1,4,15-мар-19,19-мар-19,OEM: A3GP0CD,,,,,0,0,,Фотобарабан пурпурный Konica Minolta: IUP-22 Magenta,Фотобарабан пурпурный Konica Minolta: IUP-22 Magenta,ЛОЖЬ,4538462008020,ЛОЖЬ
2537,11,5,"bizhub C3350, C3850",,IUP-22 Yellow,60000,1,5,15-мар-19,19-мар-19,OEM: A3GP06D,,,,,0,0,,Фотобарабан желтый Konica Minolta: IUP-22 Yellow,Фотобарабан желтый Konica Minolta: IUP-22 Yellow,ЛОЖЬ,4538462008037,ЛОЖЬ
2538,11,2,"bizhub C3351, C3851, C3851FS",,TNP-49K,13000,1,2,15-мар-19,19-мар-19,OEM: A95W150,,,,,0,0,,Тонер черный Konica Minolta: TNP-49K,Тонер черный Konica Minolta: TNP-49K,ЛОЖЬ,,ЛОЖЬ
2539,11,2,"bizhub C3351, C3851, C3851FS",,TNP-49Y,12000,1,5,15-мар-19,19-мар-19,OEM: A95W250,,,,,0,0,,Тонер желтый Konica Minolta: TNP-49Y,Тонер желтый Konica Minolta: TNP-49Y,ЛОЖЬ,,ЛОЖЬ
2540,11,2,"bizhub C3351, C3851, C3851FS",,TNP-49M,12000,1,4,15-мар-19,19-мар-19,OEM: A95W350,,,,,0,0,,Тонер пурпурный Konica Minolta: TNP-49M,Тонер пурпурный Konica Minolta: TNP-49M,ЛОЖЬ,,ЛОЖЬ
2541,11,2,"bizhub C3351, C3851, C3851FS",,TNP-49C,12000,1,3,15-мар-19,19-мар-19,OEM: A95W450,,,,,0,0,,Тонер голубой Konica Minolta: TNP-49C,Тонер голубой Konica Minolta: TNP-49C,ЛОЖЬ,,ЛОЖЬ
2542,11,5,"bizhub C3351, C3851, C3851FS",,IUP-24K,70000,1,2,15-мар-19,19-мар-19,OEM: A95X01D,,,,,0,0,,Фотобарабан черный Konica Minolta: IUP-24K,Фотобарабан черный Konica Minolta: IUP-24K,ЛОЖЬ,,ЛОЖЬ
2543,11,5,"bizhub C3351, C3851, C3851FS",,IUP-24Y,60000,1,5,15-мар-19,19-мар-19,OEM: A95X06D,,,,,0,0,,Фотобарабан желтый Konica Minolta: IUP-24Y,Фотобарабан желтый Konica Minolta: IUP-24Y,ЛОЖЬ,,ЛОЖЬ
2544,11,5,"bizhub C3351, C3851, C3851FS",,IUP-24M,60000,1,4,15-мар-19,19-мар-19,OEM: A95X0CD,,,,,0,0,,Фотобарабан пурпурный Konica Minolta: IUP-24M,Фотобарабан пурпурный Konica Minolta: IUP-24M,ЛОЖЬ,,ЛОЖЬ
2545,11,5,"bizhub C3351, C3851, C3851FS",,IUP-24C,60000,1,3,15-мар-19,19-мар-19,OEM: A95X0HD,,,,,0,0,,Фотобарабан голубой Konica Minolta: IUP-24C,Фотобарабан голубой Konica Minolta: IUP-24C,ЛОЖЬ,,ЛОЖЬ
2546,11,9,"bizhub C3351, C3851, C3851FS",,A4Y5WY4,150000,1,0,15-мар-19,19-мар-19,Ресурс C3351 150k / C3851 180k,,,,,0,0,,Блок переноса изобр. Konica Minolta: A4Y5WY4,Блок переноса изобр. Konica Minolta: A4Y5WY4,ЛОЖЬ,,ЛОЖЬ
2547,11,8,"bizhub C3351, C3851, C3851FS",,A4Y5W22,120000,1,0,15-мар-19,19-мар-19,,,,,,0,0,,Блок термозакрепления Konica Minolta: A4Y5W22,Блок термозакрепления Konica Minolta: A4Y5W22,ЛОЖЬ,,ЛОЖЬ
2548,21,2,"ineo 223, 283",,TN217,17500,1,2,15-мар-19,19-мар-19,,,,,,0,0,,Тонер черный Develop: TN217,Тонер черный Develop: TN217,ЛОЖЬ,,ЛОЖЬ
2549,21,3,"ineo 223, 283",,DV411,80000,1,2,15-мар-19,19-мар-19,,,,,,0,0,,Девелопер черный Develop: DV411,Девелопер черный Develop: DV411,ЛОЖЬ,,ЛОЖЬ
2550,21,5,"ineo 223, 283",,DR411,80000,1,2,15-мар-19,19-мар-19,,,,,,0,0,,Фотобарабан черный Develop: DR411,Фотобарабан черный Develop: DR411,ЛОЖЬ,,ЛОЖЬ
2551,11,2,"bizhub 223, 283",,TN-217,17500,1,2,15-мар-19,19-мар-19,OEM: A202051,,,,,0,0,,Тонер черный Konica Minolta: TN-217,Тонер черный Konica Minolta: TN-217,ЛОЖЬ,,ЛОЖЬ
2552,11,5,"bizhub 223, 283",,DR-411,80000,1,2,15-мар-19,19-мар-19,OEM: A2A103D,,,,,0,0,,Фотобарабан черный Konica Minolta: DR-411,Фотобарабан черный Konica Minolta: DR-411,ЛОЖЬ,,ЛОЖЬ
2553,11,3,"bizhub 223, 283",,DV-411,80000,1,2,15-мар-19,19-мар-19,OEM: A202550,,,,,0,0,,Девелопер черный Konica Minolta: DV-411,Девелопер черный Konica Minolta: DV-411,ЛОЖЬ,,ЛОЖЬ
2554,11,8,"bizhub 223, 283",,A1UDR71022,420000,1,0,15-мар-19,16-июн-19,,,,,,0,0,,Блок термозакрепления Konica Minolta: A1UDR71022,Блок термозакрепления Konica Minolta: A1UDR71022,ЛОЖЬ,,ЛОЖЬ
2555,11,9,"bizhub 223, 283",,A1UDR73000,400000,1,2,15-мар-19,19-мар-19,,,,,,0,0,,Блок переноса изобр. черный Konica Minolta: A1UDR73000,Блок переноса изобр. черный Konica Minolta: A1UDR73000,ЛОЖЬ,,ЛОЖЬ
2556,21,2,D 240F,,TN120,16000,1,2,15-мар-19,19-мар-19,,,,,,0,0,,Тонер черный Develop: TN120,Тонер черный Develop: TN120,ЛОЖЬ,,ЛОЖЬ
2557,21,5,D 240F,,DR120,30000,1,2,15-мар-19,19-мар-19,,,,,,0,0,,Фотобарабан черный Develop: DR120,Фотобарабан черный Develop: DR120,ЛОЖЬ,,ЛОЖЬ
2558,11,5,240F,,DR-120,30000,1,2,15-мар-19,19-мар-19,OEM: 9967000924,,,,,0,0,,Фотобарабан черный Konica Minolta: DR-120,Фотобарабан черный Konica Minolta: DR-120,ЛОЖЬ,,ЛОЖЬ
2559,11,2,240F,,TN-120,16000,1,2,15-мар-19,19-мар-19,OEM: 9967000777,,,,,0,0,,Тонер черный Konica Minolta: TN-120,Тонер черный Konica Minolta: TN-120,ЛОЖЬ,,ЛОЖЬ
2560,11,5,bizhub C3110,,IUP-23K,25000,1,2,15-мар-19,19-мар-19,OEM: A73303H,,,,,0,0,,Фотобарабан черный Konica Minolta: IUP-23K,Фотобарабан черный Konica Minolta: IUP-23K,ЛОЖЬ,,ЛОЖЬ
2561,11,5,bizhub C3110,,IUP-23Y,25000,1,5,15-мар-19,19-мар-19,OEM: A73308H,,,,,0,0,,Фотобарабан желтый Konica Minolta: IUP-23Y,Фотобарабан желтый Konica Minolta: IUP-23Y,ЛОЖЬ,,ЛОЖЬ
2562,11,5,bizhub C3110,,IUP-23M,25000,1,4,15-мар-19,19-мар-19,OEM: A7330EH,,,,,0,0,,Фотобарабан пурпурный Konica Minolta: IUP-23M,Фотобарабан пурпурный Konica Minolta: IUP-23M,ЛОЖЬ,,ЛОЖЬ
2563,11,5,bizhub C3110,,IUP-23C,25000,1,3,15-мар-19,19-мар-19,OEM: A7330KH,,,,,0,0,,Фотобарабан голубой Konica Minolta: IUP-23C,Фотобарабан голубой Konica Minolta: IUP-23C,ЛОЖЬ,,ЛОЖЬ
2564,11,2,bizhub C3110,,TNP-51K,5000,1,2,15-мар-19,19-мар-19,OEM: A0X5155,,,,,0,0,,Тонер черный Konica Minolta: TNP-51K,Тонер черный Konica Minolta: TNP-51K,ЛОЖЬ,,ЛОЖЬ
2565,11,2,bizhub C3110,,TNP-51Y,5000,1,5,15-мар-19,19-мар-19,OEM: A0X5255,,,,,0,0,,Тонер желтый Konica Minolta: TNP-51Y,Тонер желтый Konica Minolta: TNP-51Y,ЛОЖЬ,,ЛОЖЬ
2566,11,2,bizhub C3110,,TNP-51M,5000,1,4,15-мар-19,19-мар-19,OEM: A0X5355,,,,,0,0,,Тонер пурпурный Konica Minolta: TNP-51M,Тонер пурпурный Konica Minolta: TNP-51M,ЛОЖЬ,,ЛОЖЬ
2567,11,2,bizhub C3110,,TNP-51C,5000,1,3,15-мар-19,19-мар-19,OEM: A0X5455,,,,,0,0,,Тонер голубой Konica Minolta: TNP-51C,Тонер голубой Konica Minolta: TNP-51C,ЛОЖЬ,,ЛОЖЬ
2568,11,6,"ineo+ 3110, bizhub C3110",,WB-P03,23000,1,0,15-мар-19,15-мар-19,OEM: A1AU0Y3,,,,,0,0,,Емк. для отраб. Konica Minolta: WB-P03,Емк. для отраб. Konica Minolta: WB-P03,ЛОЖЬ,,ЛОЖЬ
2569,11,9,bizhub C3110,,A1480Y1,100000,1,0,15-мар-19,19-мар-19,,,,,,0,0,,Блок переноса изобр. Konica Minolta: A1480Y1,Блок переноса изобр. Konica Minolta: A1480Y1,ЛОЖЬ,,ЛОЖЬ
2570,11,8,bizhub C3110,,FU-P06,100000,1,0,15-мар-19,19-мар-19,OEM: A148022,,,,,0,0,,Блок термозакрепления Konica Minolta: FU-P06,Блок термозакрепления Konica Minolta: FU-P06,ЛОЖЬ,,ЛОЖЬ
2571,11,2,"bizhub C220, C280",,TN-216K,29000,1,2,18-мар-19,19-мар-19,OEM: A11G151,,,,,0,0,,Тонер черный Konica Minolta: TN-216K,Тонер черный Konica Minolta: TN-216K,ЛОЖЬ,,ЛОЖЬ
2572,11,2,"bizhub C220, C280",,TN-216Y,26000,1,5,18-мар-19,19-мар-19,OEM: A11G251,,,,,0,0,,Тонер желтый Konica Minolta: TN-216Y,Тонер желтый Konica Minolta: TN-216Y,ЛОЖЬ,,ЛОЖЬ
2573,11,2,"bizhub C220, C280",,TN-216M,26000,1,4,18-мар-19,19-мар-19,OEM: A11G351,,,,,0,0,,Тонер пурпурный Konica Minolta: TN-216M,Тонер пурпурный Konica Minolta: TN-216M,ЛОЖЬ,,ЛОЖЬ
2574,11,2,"bizhub C220, C280",,TN-216C,26000,1,3,18-мар-19,19-мар-19,OEM: A11G451,,,,,0,0,,Тонер голубой Konica Minolta: TN-216C,Тонер голубой Konica Minolta: TN-216C,ЛОЖЬ,,ЛОЖЬ
2575,11,3,"bizhub C220, C280",,DV-311K,570000,1,2,18-мар-19,19-мар-19,OEM: A0XV03D,,,,,0,0,,Девелопер черный Konica Minolta: DV-311K,Девелопер черный Konica Minolta: DV-311K,ЛОЖЬ,,ЛОЖЬ
2576,11,3,"bizhub C220, C280",,DV-311Y,115000,1,5,18-мар-19,19-мар-19,OEM: A0XV08D,,,,,0,0,,Девелопер желтый Konica Minolta: DV-311Y,Девелопер желтый Konica Minolta: DV-311Y,ЛОЖЬ,,ЛОЖЬ
2577,11,3,"bizhub C220, C280",,DV-311M,115000,1,4,18-мар-19,19-мар-19,OEM: A0XV0ED,,,,,0,0,,Девелопер пурпурный Konica Minolta: DV-311M,Девелопер пурпурный Konica Minolta: DV-311M,ЛОЖЬ,,ЛОЖЬ
2578,11,3,"bizhub C220, C280",,DV-311C,115000,1,3,18-мар-19,19-мар-19,OEM: A0XV0KD,,,,,0,0,,Девелопер голубой Konica Minolta: DV-311C,Девелопер голубой Konica Minolta: DV-311C,ЛОЖЬ,,ЛОЖЬ
